#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Divinopolis 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3122302159694 3122302159694 0 
3122302159694 3122302159538 2583 
3122302159694 3122302159511 863 
3122302159694 3122300273600 2874 
3122302159694 3122302159503 1686 
3122302159694 3122302159597 1980 
3122302159694 3122302159406 3593 
3122302159694 3122302159678 2386 
3122302159694 3122302159422 5433 
3122302159694 3122302159414 5002 
3122302159694 3122304445651 5618 
3122302159694 3122306026028 5374 
3122302159694 3122304194500 3313 
3122302159694 3122302159392 10396 
3122302159694 3122302206315 2190 
3122302159694 3122307269161 3264 
3122302159694 3122302159473 3127 
3122302159694 3122302159554 3810 
3122302159694 3122306072046 3468 
3122302159694 3122302159546 3264 
3122302159694 3122307676875 3277 
3122302159694 3122306942822 3088 
3122302159694 3122302206323 3242 
3122302159694 3122303747719 6137 
3122302159694 3122306017940 4055 
3122302159694 3122304384881 4896 
3122302159694 3122304207866 7104 
3122302159694 3122302701804 4745 
3122302159694 3122302159457 2874 
3122302159694 3122302159856 3571 
3122302159694 3122302159449 6771 
3122302159694 3122307488882 3795 
3122302159694 3122306223354 6137 
3122302159694 3122302159589 3499 
3122302159694 3122306942849 5093 
3122302159694 3122302159562 10322 
3122302159694 3122302159287 16016 
3122302159694 CLU_2550 11763 
3122302159694 CLU_2725 16482 
3122302159694 CLU_3565 11431 
3122302159694 CLU_4396 21065 
3122302159694 CLU_8513 22527 
3122302159538 3122302159694 2583 
3122302159538 3122302159538 0 
3122302159538 3122302159511 1719 
3122302159538 3122300273600 4266 
3122302159538 3122302159503 2952 
3122302159538 3122302159597 4541 
3122302159538 3122302159406 6118 
3122302159538 3122302159678 1900 
3122302159538 3122302159422 5098 
3122302159538 3122302159414 4715 
3122302159538 3122304445651 4097 
3122302159538 3122306026028 2827 
3122302159538 3122304194500 1880 
3122302159538 3122302159392 11790 
3122302159538 3122302206315 3770 
3122302159538 3122307269161 2945 
3122302159538 3122302159473 5022 
3122302159538 3122302159554 2104 
3122302159538 3122306072046 902 
3122302159538 3122302159546 2945 
3122302159538 3122307676875 3472 
3122302159538 3122306942822 3884 
3122302159538 3122302206323 5823 
3122302159538 3122303747719 3627 
3122302159538 3122306017940 6448 
3122302159538 3122304384881 4206 
3122302159538 3122304207866 9539 
3122302159538 3122302701804 3741 
3122302159538 3122302159457 4266 
3122302159538 3122302159856 6112 
3122302159538 3122302159449 9349 
3122302159538 3122307488882 5254 
3122302159538 3122306223354 3627 
3122302159538 3122302159589 1867 
3122302159538 3122306942849 2786 
3122302159538 3122302159562 11479 
3122302159538 3122302159287 16689 
3122302159538 CLU_2550 10769 
3122302159538 CLU_2725 16123 
3122302159538 CLU_3565 10916 
3122302159538 CLU_4396 19843 
3122302159538 CLU_8513 20945 
3122302159511 3122302159694 863 
3122302159511 3122302159538 1719 
3122302159511 3122302159511 0 
3122302159511 3122300273600 3169 
3122302159511 3122302159503 1813 
3122302159511 3122302159597 2830 
3122302159511 3122302159406 4427 
3122302159511 3122302159678 1883 
3122302159511 3122302159422 5191 
3122302159511 3122302159414 4764 
3122302159511 3122304445651 5021 
3122302159511 3122306026028 4519 
3122302159511 3122304194500 2640 
3122302159511 3122302159392 10805 
3122302159511 3122302206315 2549 
3122302159511 3122307269161 2908 
3122302159511 3122302159473 3675 
3122302159511 3122302159554 3114 
3122302159511 3122306072046 2607 
3122302159511 3122302159546 2908 
3122302159511 3122307676875 3104 
3122302159511 3122306942822 3138 
3122302159511 3122302206323 4105 
3122302159511 3122303747719 5288 
3122302159511 3122306017940 4837 
3122302159511 3122304384881 4506 
3122302159511 3122304207866 7904 
3122302159511 3122302701804 4255 
3122302159511 3122302159457 3169 
3122302159511 3122302159856 4413 
3122302159511 3122302159449 7632 
3122302159511 3122307488882 4172 
3122302159511 3122306223354 5288 
3122302159511 3122302159589 2805 
3122302159511 3122306942849 4291 
3122302159511 3122302159562 10662 
3122302159511 3122302159287 16207 
3122302159511 CLU_2550 11367 
3122302159511 CLU_2725 16308 
3122302159511 CLU_3565 11205 
3122302159511 CLU_4396 20637 
3122302159511 CLU_8513 21985 
3122300273600 3122302159694 2874 
3122300273600 3122302159538 4266 
3122300273600 3122302159511 3169 
3122300273600 3122300273600 0 
3122300273600 3122302159503 1373 
3122300273600 3122302159597 2736 
3122300273600 3122302159406 3358 
3122300273600 3122302159678 5051 
3122300273600 3122302159422 8286 
3122300273600 3122302159414 7855 
3122300273600 3122304445651 8142 
3122300273600 3122306026028 6897 
3122300273600 3122304194500 3489 
3122300273600 3122302159392 7641 
3122300273600 3122302206315 4930 
3122300273600 3122307269161 2307 
3122300273600 3122302159473 5534 
3122300273600 3122302159554 6171 
3122300273600 3122306072046 5082 
3122300273600 3122302159546 2307 
3122300273600 3122307676875 1697 
3122300273600 3122306942822 893 
3122300273600 3122302206323 3972 
3122300273600 3122303747719 6878 
3122300273600 3122306017940 5563 
3122300273600 3122304384881 3438 
3122300273600 3122304207866 5921 
3122300273600 3122302701804 3689 
3122300273600 3122302159457 0 
3122300273600 3122302159856 3446 
3122300273600 3122302159449 6549 
3122300273600 3122307488882 6414 
3122300273600 3122306223354 6878 
3122300273600 3122302159589 5874 
3122300273600 3122306942849 7047 
3122300273600 3122302159562 12826 
3122300273600 3122302159287 18689 
3122300273600 CLU_2550 9789 
3122300273600 CLU_2725 13935 
3122300273600 CLU_3565 14296 
3122300273600 CLU_4396 23806 
3122300273600 CLU_8513 25108 
3122302159503 3122302159694 1686 
3122302159503 3122302159538 2952 
3122302159503 3122302159511 1813 
3122302159503 3122300273600 1373 
3122302159503 3122302159503 0 
3122302159503 3122302159597 2454 
3122302159503 3122302159406 3677 
3122302159503 3122302159678 3695 
3122302159503 3122302159422 6982 
3122302159503 3122302159414 6552 
3122302159503 3122304445651 6770 
3122302159503 3122306026028 5681 
3122302159503 3122304194500 2584 
3122302159503 3122302159392 9013 
3122302159503 3122302206315 3865 
3122302159503 3122307269161 1890 
3122302159503 3122302159473 4688 
3122302159503 3122302159554 4802 
3122302159503 3122306072046 3807 
3122302159503 3122302159546 1890 
3122302159503 3122307676875 1680 
3122302159503 3122306942822 1403 
3122302159503 3122302206323 3875 
3122302159503 3122303747719 5907 
3122302159503 3122306017940 5181 
3122302159503 3122304384881 3451 
3122302159503 3122304207866 6792 
3122302159503 3122302701804 3455 
3122302159503 3122302159457 1373 
3122302159503 3122302159856 3718 
3122302159503 3122302159449 7013 
3122302159503 3122307488882 5446 
3122302159503 3122306223354 5907 
3122302159503 3122302159589 4504 
3122302159503 3122306942849 5737 
3122302159503 3122302159562 11958 
3122302159503 3122302159287 17695 
3122302159503 CLU_2550 10236 
3122302159503 CLU_2725 14811 
3122302159503 CLU_3565 12998 
3122302159503 CLU_4396 22440 
3122302159503 CLU_8513 23736 
3122302159597 3122302159694 1980 
3122302159597 3122302159538 4541 
3122302159597 3122302159511 2830 
3122302159597 3122300273600 2736 
3122302159597 3122302159503 2454 
3122302159597 3122302159597 0 
