#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Montes Claros 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3143309772235 3143309772235 0 
3143309772235 3143309772251 1371 
3143309772235 3143309812059 848 
3143309772235 3143305305063 2296 
3143309772235 3143307781067 3250 
3143309772235 3143309132481 3494 
3143309772235 3143307831331 3434 
3143309772235 3143300659134 3410 
3143309772235 3143303180158 2598 
3143309772235 3143307821506 2069 
3143309772235 3143302150107 5007 
3143309772235 3143309775978 2069 
3143309772235 3143302219107 4406 
3143309772235 3143302219352 926 
3143309772235 3143303180182 3141 
3143309772235 3143302150042 3349 
3143309772235 3143302219085 3911 
3143309772235 3143309812032 4083 
3143309772235 3143302149915 5281 
3143309772235 3143307299079 4748 
3143309772235 3143302150018 6224 
3143309772235 3143302218984 5491 
3143309772235 3143306065295 5946 
3143309772235 3143302219069 4190 
3143309772235 3143306629296 5979 
3143309772235 3143302149923 5869 
3143309772235 3143306065341 6918 
3143309772235 3143306329705 6046 
3143309772235 3143306297943 12098 
3143309772235 3143307780621 3040 
3143309772235 3143303180166 2069 
3143309772235 3143302149893 4078 
3143309772235 3143302150026 4421 
3143309772235 3143300550108 6652 
3143309772235 3143303413578 23587 
3143309772235 3143306329632 5036 
3143309772235 3143305212588 12023 
3143309772235 3143309812083 2911 
3143309772235 3143306023282 1113 
3143309772235 3143302218968 3193 
3143309772235 3143309772227 3494 
3143309772235 3143302203480 2010 
3143309772235 3143302150085 4748 
3143309772235 3143300211826 4725 
3143309772235 3143302149931 2418 
3143309772235 3143309352511 4590 
3143309772235 3143309251553 2493 
3143309772235 3143305998220 3019 
3143309772235 3143309690905 4117 
3143309772235 3143307608756 6911 
3143309772235 3143306409911 6652 
3143309772235 3143307780907 3884 
3143309772235 3143309936424 4705 
3143309772235 3143309812075 2656 
3143309772235 3143306301304 2911 
3143309772235 3143303688100 3411 
3143309772235 3143303180115 1371 
3143309772235 3143305302854 2780 
3143309772235 3143302219212 2800 
3143309772235 3143302149958 2779 
3143309772235 3143307951345 4806 
3143309772235 3143302219077 3418 
3143309772235 3143302219344 4190 
3143309772235 3143307607660 5007 
3143309772235 3143302150069 5099 
3143309772235 3143307809131 7273 
3143309772235 3143300186252 4998 
3143309772235 3143304701852 2441 
3143309772235 3143307836619 4083 
3143309772235 3143305212545 4855 
3143309772235 3143302150077 6911 
3143309772235 3143302150034 5262 
3143309772235 3143302219409 44584 
3143309772235 3143305212529 25021 
3143309772235 3143302219379 44584 
3143309772235 CLU_3233 29475 
3143309772235 CLU_6117 43800 
3143309772235 CLU_6299 16235 
3143309772235 CLU_6301 20582 
3143309772235 CLU_6381 19306 
3143309772235 CLU_6398 13751 
3143309772235 CLU_6409 39844 
3143309772235 CLU_6410 20527 
3143309772235 CLU_6411 16392 
3143309772235 CLU_6412 16414 
3143309772235 CLU_6414 38707 
3143309772235 CLU_6415 44550 
3143309772235 CLU_6417 59678 
3143309772251 3143309772235 1371 
3143309772251 3143309772251 0 
3143309772251 3143309812059 1966 
3143309772251 3143305305063 1153 
3143309772251 3143307781067 1893 
3143309772251 3143309132481 2148 
3143309772251 3143307831331 2121 
3143309772251 3143300659134 2611 
3143309772251 3143303180158 3027 
3143309772251 3143307821506 2774 
3143309772251 3143302150107 5733 
3143309772251 3143309775978 2774 
3143309772251 3143302219107 5724 
3143309772251 3143302219352 2297 
3143309772251 3143303180182 2424 
3143309772251 3143302150042 2290 
3143309772251 3143302219085 2824 
3143309772251 3143309812032 2908 
3143309772251 3143302149915 3977 
3143309772251 3143307299079 4010 
3143309772251 3143302150018 5073 
3143309772251 3143302218984 4208 
3143309772251 3143306065295 4588 
3143309772251 3143302219069 5422 
3143309772251 3143306629296 4728 
3143309772251 3143302149923 4509 
3143309772251 3143306065341 5577 
3143309772251 3143306329705 4701 
3143309772251 3143306297943 10730 
3143309772251 3143307780621 3231 
3143309772251 3143303180166 2774 
3143309772251 3143302149893 2822 
3143309772251 3143302150026 4784 
3143309772251 3143300550108 5297 
3143309772251 3143303413578 22527 
3143309772251 3143306329632 6384 
3143309772251 3143305212588 11783 
3143309772251 3143309812083 1855 
3143309772251 3143306023282 1457 
3143309772251 3143302218968 3913 
3143309772251 3143309772227 2148 
3143309772251 3143302203480 3045 
3143309772251 3143302150085 4010 
3143309772251 3143300211826 6028 
3143309772251 3143302149931 3604 
3143309772251 3143309352511 3218 
3143309772251 3143309251553 2540 
3143309772251 3143305998220 2825 
3143309772251 3143309690905 4129 
3143309772251 3143307608756 5647 
3143309772251 3143306409911 5297 
3143309772251 3143307780907 5227 
3143309772251 3143309936424 4835 
3143309772251 3143309812075 2122 
3143309772251 3143306301304 1855 
3143309772251 3143303688100 2959 
3143309772251 3143303180115 0 
3143309772251 3143305302854 1838 
3143309772251 3143302219212 1488 
3143309772251 3143302149958 4090 
3143309772251 3143307951345 3710 
3143309772251 3143302219077 3708 
3143309772251 3143302219344 5422 
3143309772251 3143307607660 5733 
3143309772251 3143302150069 3832 
3143309772251 3143307809131 5961 
3143309772251 3143300186252 6329 
3143309772251 3143304701852 1748 
3143309772251 3143307836619 2908 
3143309772251 3143305212545 5650 
3143309772251 3143302150077 5647 
3143309772251 3143302150034 4342 
3143309772251 3143302219409 45795 
3143309772251 3143305212529 26364 
3143309772251 3143302219379 45795 
3143309772251 CLU_3233 30462 
3143309772251 CLU_6117 44547 
3143309772251 CLU_6299 17601 
3143309772251 CLU_6301 19280 
3143309772251 CLU_6381 17981 
3143309772251 CLU_6398 14801 
3143309772251 CLU_6409 40639 
3143309772251 CLU_6410 21709 
3143309772251 CLU_6411 17331 
3143309772251 CLU_6412 17333 
3143309772251 CLU_6414 39902 
3143309772251 CLU_6415 45891 
3143309772251 CLU_6417 60989 
3143309812059 3143309772235 848 
3143309812059 3143309772251 1966 
3143309812059 3143309812059 0 
3143309812059 3143305305063 3033 
3143309812059 3143307781067 3845 
3143309812059 3143309132481 3920 
3143309812059 3143307831331 3806 
3143309812059 3143300659134 3348 
3143309812059 3143303180158 1898 
3143309812059 3143307821506 1284 
3143309812059 3143302150107 4167 
3143309812059 3143309775978 1284 
3143309812059 3143302219107 3781 
3143309812059 3143302219352 812 
3143309812059 3143303180182 3980 
3143309812059 3143302150042 4130 
3143309812059 3143302219085 4688 
3143309812059 3143309812032 4274 
3143309812059 3143302149915 5593 
3143309812059 3143307299079 5592 
3143309812059 3143302150018 6987 
3143309812059 3143302218984 6174 
3143309812059 3143306065295 6362 
3143309812059 3143302219069 4231 
3143309812059 3143306629296 6686 
3143309812059 3143302149923 6443 
3143309812059 3143306065341 7530 
3143309812059 3143306329705 6425 
3143309812059 3143306297943 12631 
3143309812059 3143307780621 2424 
3143309812059 3143303180166 1284 
3143309812059 3143302149893 4779 
3143309812059 3143302150026 5102 
3143309812059 3143300550108 7238 
3143309812059 3143303413578 23522 
3143309812059 3143306329632 4476 
3143309812059 3143305212588 12826 
3143309812059 3143309812083 3073 
3143309812059 3143306023282 1947 
3143309812059 3143302218968 2367 
3143309812059 3143309772227 3920 
3143309812059 3143302203480 2430 
3143309812059 3143302150085 5592 
3143309812059 3143300211826 4621 
3143309812059 3143302149931 2627 
3143309812059 3143309352511 5103 
3143309812059 3143309251553 3307 
3143309812059 3143305998220 3854 
3143309812059 3143309690905 4906 
3143309812059 3143307608756 7610 
3143309812059 3143306409911 7238 
3143309812059 3143307780907 3695 
3143309812059 3143309936424 5456 
3143309812059 3143309812075 2503 
3143309812059 3143306301304 3073 
3143309812059 3143303688100 3125 
3143309812059 3143303180115 1966 
3143309812059 3143305302854 3582 
3143309812059 3143302219212 3454 
3143309812059 3143302149958 2152 
3143309812059 3143307951345 4898 
3143309812059 3143302219077 4149 
3143309812059 3143302219344 4231 
3143309812059 3143307607660 4167 
3143309812059 3143302150069 5794 
3143309812059 3143307809131 7573 
3143309812059 3143300186252 4817 
3143309812059 3143304701852 2420 
3143309812059 3143307836619 4274 
3143309812059 3143305212545 5307 
3143309812059 3143302150077 7610 
3143309812059 3143302150034 6086 
3143309812059 3143302219409 43841 
3143309812059 3143305212529 24427 
3143309812059 3143302219379 43841 
3143309812059 CLU_3233 28646 
3143309812059 CLU_6117 42951 
3143309812059 CLU_6299 15722 
3143309812059 CLU_6301 21246 
3143309812059 CLU_6381 19939 
3143309812059 CLU_6398 13908 
3143309812059 CLU_6409 38996 
3143309812059 CLU_6410 19765 
3143309812059 CLU_6411 15554 
3143309812059 CLU_6412 15572 
3143309812059 CLU_6414 37954 
3143309812059 CLU_6415 43950 
3143309812059 CLU_6417 59028 
3143305305063 3143309772235 2296 
3143305305063 3143309772251 1153 
3143305305063 3143309812059 3033 
3143305305063 3143305305063 0 
3143305305063 3143307781067 1219 
3143305305063 3143309132481 1936 
3143305305063 3143307831331 2058 
3143305305063 3143300659134 3274 
3143305305063 3143303180158 4170 
3143305305063 3143307821506 3926 
3143305305063 3143302150107 6885 
3143305305063 3143309775978 3926 
3143305305063 3143302219107 6698 
3143305305063 3143302219352 3184 
3143305305063 3143303180182 1423 
3143305305063 3143302150042 1137 
3143305305063 3143302219085 1675 
3143305305063 3143309812032 3070 
3143305305063 3143302149915 3749 
3143305305063 3143307299079 2917 
3143305305063 3143302150018 3954 
3143305305063 3143302218984 3206 
3143305305063 3143306065295 4108 
3143305305063 3143302219069 5880 
3143305305063 3143306629296 3683 
3143305305063 3143302149923 3712 
3143305305063 3143306065341 4691 
3143305305063 3143306329705 4287 
3143305305063 3143306297943 9939 
3143305305063 3143307780621 4332 
3143305305063 3143303180166 3926 
3143305305063 3143302149893 1788 
3143305305063 3143302150026 4403 
3143305305063 3143300550108 4462 
3143305305063 3143303413578 22555 
3143305305063 3143306329632 7306 
3143305305063 3143305212588 10843 
3143305305063 3143309812083 2367 
3143305305063 3143306023282 1768 
3143305305063 3143302218968 5067 
3143305305063 3143309772227 1936 
3143305305063 3143302203480 3420 
3143305305063 3143302150085 2917 
3143305305063 3143300211826 6590 
3143305305063 3143302149931 4083 
3143305305063 3143309352511 2616 
3143305305063 3143309251553 2168 
3143305305063 3143305998220 2189 
3143305305063 3143309690905 3513 
3143305305063 3143307608756 4616 
3143305305063 3143306409911 4462 
3143305305063 3143307780907 5895 
3143305305063 3143309936424 4263 
3143305305063 3143309812075 3027 
3143305305063 3143306301304 2367 
3143305305063 3143303688100 3833 
3143305305063 3143303180115 1153 
3143305305063 3143305302854 742 
3143305305063 3143302219212 678 
3143305305063 3143302149958 5075 
3143305305063 3143307951345 3931 
3143305305063 3143302219077 3355 
3143305305063 3143302219344 5880 
3143305305063 3143307607660 6885 
3143305305063 3143302150069 2808 
3143305305063 3143307809131 5636 
3143305305063 3143300186252 6949 
3143305305063 3143304701852 2611 
3143305305063 3143307836619 3070 
3143305305063 3143305212545 5604 
3143305305063 3143302150077 4616 
3143305305063 3143302150034 3194 
3143305305063 3143302219409 46868 
3143305305063 3143305212529 27284 
3143305305063 3143302219379 46868 
3143305305063 CLU_3233 31609 
3143305305063 CLU_6117 45693 
3143305305063 CLU_6299 18444 
3143305305063 CLU_6301 18293 
3143305305063 CLU_6381 17034 
3143305305063 CLU_6398 14892 
3143305305063 CLU_6409 41790 
3143305305063 CLU_6410 22798 
3143305305063 CLU_6411 18482 
3143305305063 CLU_6412 18485 
3143305305063 CLU_6414 40985 
3143305305063 CLU_6415 46814 
3143305305063 CLU_6417 61965 
3143307781067 3143309772235 3250 
3143307781067 3143309772251 1893 
3143307781067 3143309812059 3845 
3143307781067 3143305305063 1219 
3143307781067 3143307781067 0 
3143307781067 3143309132481 922 
3143307781067 3143307831331 1151 
3143307781067 3143300659134 2859 
3143307781067 3143303180158 4523 
3143307781067 3143307821506 4461 
3143307781067 3143302150107 7270 
3143307781067 3143309775978 4461 
3143307781067 3143302219107 7616 
3143307781067 3143302219352 4175 
3143307781067 3143303180182 2220 
3143307781067 3143302150042 1422 
3143307781067 3143302219085 1650 
3143307781067 3143309812032 2182 
3143307781067 3143302149915 2576 
3143307781067 3143307299079 3284 
3143307781067 3143302150018 3469 
3143307781067 3143302218984 2399 
3143307781067 3143306065295 2889 
3143307781067 3143302219069 7074 
3143307781067 3143306629296 2958 
3143307781067 3143302149923 2618 
3143307781067 3143306065341 3685 
3143307781067 3143306329705 3068 
3143307781067 3143306297943 8850 
3143307781067 3143307780621 4517 
3143307781067 3143303180166 4461 
3143307781067 3143302149893 1171 
3143307781067 3143302150026 5509 
3143307781067 3143300550108 3404 
3143307781067 3143303413578 21403 
3143307781067 3143306329632 8277 
3143307781067 3143305212588 11343 
3143307781067 3143309812083 1956 
3143307781067 3143306023282 2948 
3143307781067 3143302218968 5527 
3143307781067 3143309772227 922 
3143307781067 3143302203480 4618 
3143307781067 3143302150085 3284 
3143307781067 3143300211826 7760 
3143307781067 3143302149931 5264 
3143307781067 3143309352511 1406 
3143307781067 3143309251553 3337 
3143307781067 3143305998220 3244 
3143307781067 3143309690905 4511 
3143307781067 3143307608756 3842 
3143307781067 3143306409911 3404 
3143307781067 3143307780907 7024 
3143307781067 3143309936424 5268 
3143307781067 3143309812075 2953 
3143307781067 3143306301304 1956 
3143307781067 3143303688100 3625 
3143307781067 3143303180115 1893 
3143307781067 3143305302854 1566 
3143307781067 3143302219212 541 
3143307781067 3143302149958 5982 
3143307781067 3143307951345 3018 
3143307781067 3143302219077 4493 
3143307781067 3143302219344 7074 
3143307781067 3143307607660 7270 
3143307781067 3143302150069 2063 
3143307781067 3143307809131 4422 
3143307781067 3143300186252 8101 
3143307781067 3143304701852 2550 
3143307781067 3143307836619 2182 
3143307781067 3143305212545 6801 
3143307781067 3143302150077 3842 
3143307781067 3143302150034 3233 
3143307781067 3143302219409 47614 
3143307781067 3143305212529 28258 
3143307781067 3143302219379 47614 
3143307781067 CLU_3233 32084 
3143307781067 CLU_6117 45903 
3143307781067 CLU_6299 19485 
3143307781067 CLU_6301 17407 
3143307781067 CLU_6381 16094 
3143307781067 CLU_6398 16097 
3143307781067 CLU_6409 42051 
3143307781067 CLU_6410 23513 
3143307781067 CLU_6411 18930 
3143307781067 CLU_6412 18913 
3143307781067 CLU_6414 41709 
3143307781067 CLU_6415 47784 
3143307781067 CLU_6417 62873 
3143309132481 3143309772235 3494 
3143309132481 3143309772251 2148 
3143309132481 3143309812059 3920 
3143309132481 3143305305063 1936 
3143309132481 3143307781067 922 
3143309132481 3143309132481 0 
3143309132481 3143307831331 274 
3143309132481 3143300659134 2112 
3143309132481 3143303180158 4190 
3143309132481 3143307821506 4270 
3143309132481 3143302150107 6883 
3143309132481 3143309775978 4270 
3143309132481 3143302219107 7684 
3143309132481 3143302219352 4406 
3143309132481 3143303180182 3119 
3143309132481 3143302150042 2345 
3143309132481 3143302219085 2542 
3143309132481 3143309812032 1261 
3143309132481 3143302149915 1859 
3143309132481 3143307299079 4194 
3143309132481 3143302150018 4087 
3143309132481 3143302218984 2848 
3143309132481 3143306065295 2455 
3143309132481 3143302219069 7554 
3143309132481 3143306629296 3433 
3143309132481 3143302149923 2664 
3143309132481 3143306065341 3809 
3143309132481 3143306329705 2553 
3143309132481 3143306297943 8731 
3143309132481 3143307780621 4064 
3143309132481 3143303180166 4270 
3143309132481 3143302149893 1931 
3143309132481 3143302150026 6332 
3143309132481 3143300550108 3459 
3143309132481 3143303413578 20622 
3143309132481 3143306329632 8395 
3143309132481 3143305212588 12248 
3143309132481 3143309812083 1317 
